user_id,n_val,mle_top1,map_top1
AFP6WA3DU3HU7CALVPUWBT2JEQDA,1,1,1
AFP7PYPNPWKHTTFYYLQ3UVJ776FQ,2,0,1
AFPB5JBFXHRCXTZJUYYWFQOEHIWQ,2,0,0
AFPDFFGCJHPD2FHRSQKSO3GP6SDA,1,0,1
AFPEBNTYCCC3IOOOWAJM5F4BQNYQ,1,0,0
AFPECBJIT7T6L2LUFJ5UA2HZSP6A,4,1,1
AFPF2CONJ33FNFKOEQ2TUNWQJTFQ,33,1,1
AFPFDYKG2RUIJ3WCZX7LVLEZ6IQQ,8,0,0
AFPHB3EWV5G6DRPMZGJAHWOJSSTQ,1,1,1
AFPHFWV7LB25ZR4FWEZCLJA2U7BQ,1,1,1
AFPHKIJFGIU4G4POXRFCEF5RJJHA,3,0,0
AFPK3TEWVG6CKIGLQ7436BMVPCAA,1,0,0
AFPLF3DW3NSTS6PROLQGCG73JJ2Q,3,1,1
AFPM2ZI2C7DVGXIF3PVKQQ3S33TA,1,1,1
AFPMNNYUS5OX5O3D4ZXT2EQN7Q2Q,1,1,1
AFPMQC4ZDYSZIHLG43PN5SMSVR6Q,4,0,1
AFPNIU6UAMHAELULBP5CCMOPBW2Q,1,1,1
AFPNYIBKJBQI36JW3QTXFYXZ4CNQ,1,1,1
AFPP7JMNAFNTNGH5K43Z45OCFVKA,2,1,1
AFPR4C53D2TWVPU6TPDYDIAMQQMQ,1,1,1
AFPR6PF6737LYHRMIOOJALWTXDQA,2,1,1
AFPRCLWQFOSJBNNYTSLMAO3FA6YQ,3,0,0
AFPTBX44SVSUWJX6A72C32SJJKOQ,1,0,0
AFPTDJ2AABILLHSLNYKI4XAMWI4A,1,0,0
AFPUT7CQLWJQLDVEFPTNFNVORXNQ,2,0,0
AFPUXLSJNQVGA6MIRFAMFUYWRRZQ,1,0,0
AFPWBJI6FEDRS65LXQJVST5A2KUQ,1,0,1
AFPXH5GZY7FQNEFPG66Q6FM4OPHA,1,0,0
AFPY67VGNKVC33A5U2HBIAYIRSKA,1,0,1
AFPZ3IJD5FQ7VFYGE3OKJSEOTLCA,15,1,1
AFPZQHFDD36OJIXAOKU5S45FBDTQ,1,1,0
AFQ2JPRN3KEI4HYJA6VLL7PUV5WQ,3,1,1
AFQ4WESLMLUEPYLQ2K4R4SPWWKEA,1,1,1
AFQ5KXXGW5PU33T7Q2QYIX6R4CUA,2,0,0
AFQ5QQZLDQDPKYV4B547N7REUVQQ,1,0,0
AFQ6AJ7BTK767EJJYMYA5B2QR6UQ,1,1,0
AFQ6AJBFBV6NFBLUJQ24HV7SBWXQ,5,0,0
AFQ6O5YG6M5AWJFBF7GGMZRRQ47Q,1,1,0
AFQ7WYW4KSH4VI5OVXCP2GV6PBRA,6,0,0
AFQ7ZO3NWNSSIZ2FAMR4BNAYSDKQ,5,0,1
AFQDO2S76OVOMUUDI6N2K5FBEN5Q,4,0,0
AFQDZRDTRO6IA56QE6OVWTNHAYYA,2,1,1
AFQF56TAVIDU7QZEFYWSHYFJG6AA,1,1,1
AFQFIQXO7ZEM5BHKS2XYI42WX6FA,2,1,1
AFQIG2GQEYM5FKUOOQ4JQLCT7Q3A,1,0,0
AFQJME35QVQWATWRWXFPJMQSZDOQ,1,0,0
AFQKTKNXIGV6TRPIEDHJUI6X4NAQ,4,1,1
AFQKWXGOZ6N33TEWPESQEA7NQWIA,6,0,1
AFQLMWBFQNDK6LIQKXK7WZBTBTPQ,1,0,0
AFQLRJ5NERZGPK452GPADYRSEIQQ,1,0,0
AFQLURST5GXZLD7VPNIF357QBWZA,4,1,1
AFQNGKXZUXNQJXIB3JV24Z5I5SLQ,4,0,0
AFQNHDM5U3PICULYQWZWXFP7XHQA,15,1,1
AFQQNWQS6K3E5ZH46YZMEVUIHDAA,6,0,1
AFQSXMDA4T33VLHW7BIFBFI3H3DQ,1,0,0
AFQTRWQCJBYHBUIH5IYQC53LXQ5Q,1,1,1
AFQUJYBZTSZI3ZCIVJWEZ3H3KZLA,2,0,0
AFQWPJUYNWFLM3P2ABVNFQPEVHXQ,2,0,0
AFQX2HGIAHRDNIKYBXCN4XX43ZBQ,1,1,1
AFQZI33KUPEONTES2A4W7UZ2U5VQ,7,0,0
AFR2OSMI6QCVL4ECMY3FMZUKFGOQ,3,0,0
AFR3EOKSERBF3VPFLUC7EUVPSPOQ,3,0,0
AFR4ZDEQF4EJYL5I7MYCI4AFOZSQ,1,0,1
AFR5RSODUTBLWJLD6E3BNMHAJCUA,1,0,0
AFR6TTS4VFGXUFA4XNKTWYQ6QWFQ,2,0,1
AFR6Z7GDY2L4NCKQNCLJNQNUKIYQ,1,0,1
AFRBT4RRUPHODQFA2PGBKNNHZATQ,5,1,1
AFRC4WUGDVZMUHA7SZYESPFJEXYQ,1,0,1
AFRDX6VW2GLLIENLGIIQRM4JLGPA,1,1,1
AFRFSA6ONAUYBKOZBKBXOZVUQFXQ,3,1,1
AFRPGZKM5BS3UBKSUVG25RLFZ2VA,3,0,1
AFRQODQXI2ELG5TWTT5SSFR4WBRQ,1,0,0
AFRRRMDJJLUUS3KNY36FFVAUROYA,1,1,1
AFRSGUH7SWIMXDQOU37CYOIRCSWA,2,1,1
AFRSYCDESUR32A53A5AB3KWPK7AQ,1,1,1
AFRUD3CIGC72MATAOCKOCXUJNRYQ,2,1,1
AFRUDZ46HP6TGSKYG76X7JB3PQYQ,1,0,1
AFRVROGSINYPWN444535POY7UTAA,1,0,0
AFRW6DC23O6N5RUQIV7FG3D6ZPXQ,2,0,0
AFRYUVHP2U7DQCD7SJLDNX32LQ2Q,1,1,1
AFRZN2D2BBGLLUCK4YR3C3X7V3DQ,2,1,1
AFRZRXB3T4JTAME4V7IF5SI472AQ,1,0,0
AFRZT4CA3LWX5ITFOWONN2KPKCFA,17,1,1
AFS34CFUPS6XMLQLURLMHOYDFDNA,3,0,1
AFS3H6RRE5UMRZAJG5U6W6SOXQ6Q,1,0,1
AFS5TQHRDNYDFD7ONWOVFWTCGAKQ,2,0,0
AFS5ZDGZQVXHJ2JKZRSCVGM7NIPA,6,1,1
AFS7P52RLCI5VTLZWWFHH4YD62AA,1,1,0
AFSAB3P7YVWRZDP4C5WJABNMUD5Q,2,1,1
AFSBMDUHEGUSOBVSUMNQJG6NIX4A,1,0,0
AFSD2GM2LD2Z7ZRG2UGRWRV5AIUQ,2,1,1
AFSDM2HV2JAJ44WAS3RXSF4N6F7A,1,0,0
AFSEJPKRLEIWXKT6TKGUPWX2LPTA,4,0,0
AFSENJDUZMFLRNY66BS7NBVL4CIQ,1,1,0
AFSG7TRHSOHNXHAWKTKGPTRPHKVA,1,0,1
AFSH5XZAFEAEAZTMIM26HXFPRRZA,3,0,0
AFSHBDD434ID5RPRRF47PPAJXW4Q,1,0,0
AFSHVQ2IWIFLSI7H5KBRZC62DDIA,4,1,1
AFSHW2WFOQPCRNV4SNDH4NQKN6IQ,4,0,0
AFSJ25BDYG5DWXWKMKS5VESTAHMA,1,1,1
AFSKMFFTYACED222O3OXXVH7UI4Q,1,0,0
AFSKPY37N3C43SOI5IEXEK5JSIYA,5,0,1
AFSMU4YCYSV4D7IA5W47PWQ6MT7A,1,0,0
AFSNGBROR4NUCU6UQCJBB4VEJOPA,1,1,1
AFSNN6YRQES3SHB7GSPFNTZOZQNQ,1,1,1
AFSS6DNQFZBJJVVA5N4K5226WAUQ,1,1,0
AFSSG3C3MOBCTLSZNS57FJWI3XDA,9,0,0
AFSTKNRH4VYLB3UFSTVLVQGOPXTQ,2,0,0
AFSUAIVHWPI2FIAII5CCKXHDE2ZA,1,1,1
AFSV2PUHR5CNWNA74KMRR4AJOAZQ,1,1,1
AFSVJCEHRXWBM35D2J7PAXLIMMLQ,1,0,1
AFSWP7UI3FUDU2TRLDGLMJ2PJWOQ,1,1,0
AFSXDZRTKESTWJVF7A3TBHHQGGHQ,1,0,0
AFSYLSITUKYVA3B2HF22RFHGJSPQ,1,0,1
AFSYTEUIGDO7QA4JF2DYQRDVXR7Q,1,1,1
AFSYVAKR563K53UXKE3GKT3FQPVA,1,0,0
AFSZPYNWDTDCQWVC2ZDOXI3OSYMQ,2,1,1
AFT3Q63QFQCEY5QVVNIO3NJJQMVQ,1,0,0
AFT3QIOKJNDKYD7D5ZPXY2Q7ZGZQ,3,1,1
AFT3XBBAAYDD4O747U2N7DIDG2MA,1,1,1
AFT4V6REWFWNSUE4OMMF5JKYPREA,1,0,0
AFT5UPZIUAW6ZWLXNGOH3GI7KY3A,8,1,1
AFT7IY6AN3HQXO4OSCWKASFYLW2Q,2,1,0
AFTAIWRT3GMKLDOI6TPRV5PAGBFA,1,1,0
AFTC6ZR5IKNRDG5JCPVNVMU3XV2Q,2,0,1
AFTCFVZI2PO35INDC2X7LQWVQP3Q,2,0,0
AFTEMMCIMU62ONZHLLXEXSME4Z6Q,8,1,1
AFTEWCLGHNZNWGLZ443ZSE5OXNSQ,4,1,0
AFTFVXDMIR35N2ZHH7J7HDCQIPFA,1,0,0
AFTFXDGNRMZ7SEX233BLGNWSMX2Q,1,0,0
AFTG36MRC5CXEBIRIRSMZNUKBJFQ,1,0,0
AFTG3L5IQN755JEUITBJOVAR32RA,1,1,0
AFTGJSTDD2MQKCIJXTKVWQMQHTDQ,2,0,0
AFTH6IRSYSIT3A5A5FA6YVQLYFFA,2,0,0
AFTICMWDC4QVUF5G5TLPMJJMEN4A,6,1,1
AFTMP4MFC76E5WY6SYXP6OY4NEAQ,1,1,1
AFTQM63B5E3WUCQHUW6MIJXXKRMQ,5,1,1
AFTQN4MTJHHVFM4FEXY5KT76OY4A,24,1,1
AFTSYBE2KPX2URGYD4M6U4WB77XQ,1,1,1
AFTTMAPOSEOXSTBINIOTDSNP6A2A,2,1,1
AFTUVEMJVSTCXBIRCULGRQVRVN4Q,1,0,1
AFTVNPTNBBTPR6FGGXAANSJHRGNA,1,1,1
AFTXG52EWBWGIMNQKZ5TXDSCQNYQ,1,0,1
AFTYPIHMAGINALLTDJ7YO4DH46GQ,9,1,1
AFTZKZMM2NSEYFZN6ESHHOLSH2NQ,1,0,1
AFTZWAK3ZHAPCNSOT5GCKQDECBTQ,17,1,1
AFU2RV5JUKL5JNR35ADNSRDB4C4A,2,0,0
AFU4QDUCTDGMH3WR3344QCUWHS6Q,1,0,1
AFU6AE73RZBQEDB2ZLUG7FYX2G5Q,3,1,1
AFU6YLWH5WP47SUQPNWLVVZ3SWLA,2,1,1
AFUAEBDB5J5LJJ63WPYVK2RYKYHA,1,1,0
AFUCZG7RJUF6BLIZ5DFLCDZBICJQ,5,0,0
AFUDVI7K4U2G2CH45AGMKGKKJNTQ,2,1,1
AFUDWIMEA2LWNVEGMVVEOXFDBZTA,1,0,1
AFUFXDZ3MF74ISLGBO44F7ZM46QA,1,1,0
AFUGBTRUMKP6D5BUTHC7XV32B6OQ,1,0,0
AFUHDNGRYJPS6AB32HMOZIBDDMNQ,2,0,0
AFUHKP2J2JFU7G47SPK7D55UAH2Q,1,1,1
AFUHQI57RBU4SVZEM55LB2FHAPWQ,7,1,1
AFUI5BDHDG5EIONIQJXHNOI22DLA,1,0,1
AFUIN67SI6JGVZIS6GKVLHU3D73A,3,0,0
AFUJ2OV75GLVWPKWHIKDBOUOFFRQ,1,0,1
AFUJTJQINUZJROGZ26K5N5E2VFMA,2,1,1
AFUK3XO5ANC2KNT5ABGJQJ3FAHVQ,3,1,1
AFUK6B5ZSGP4BFLJWKJRIXD3GGYQ,2,1,1
AFUKUW2IBGMMITNJDDRB3AAIUS6Q,8,0,0
AFUL3FLW6IDSNCAJQPCOPMBCIIPA,1,1,0
AFULQSSEITYMAKJC7CV5RQTKFMWQ,1,0,1
AFUN2WIKGXAHNOLNPFZ5WGZY4AMA,2,0,0
AFUNLK2FP6NCV7BZ2UFH5ZQA5WNA,2,0,0
AFUNXKFUQNILXEZIQSBLHTWEPVJQ,1,0,1
AFUQXT4ODJSEDFU7YEDAVLNWQSBA,1,0,1
AFURU526UNO7IPQBMNB2FEBF24HQ,1,1,1
AFUSWNVA72MMWHGYWJ652SYX2JJQ,3,1,1
AFUVGHRVQVCCVDRVUDGZN5FLFJPA,2,0,1
AFUVU5VEBLOTKNKUEKWHY4QKJTUA,1,1,1
AFUWBJRPM5K6HCVAPEYNOCZNA7WA,1,0,0
AFUXYU3Y5JEKG5UORTOOJRICBQUA,1,1,1
AFUYYRS546OOR26UZMNNDBV2JC3A,2,1,1
AFUZAYM5UH4UE6G7UKERK7LTMEFA,2,0,1
AFUZLKANWSWWHZIVO6BGZFWJHIGA,1,0,0
AFUZRBJDJCRJCPDNNRCLZZVC6PHQ,5,1,1
AFV22L7AEKI2LW6HMLRLUKNYVBGQ,22,1,0
AFV2BXTNV6XJ4BSUQ3SO7KU2DV3A,1,0,1
AFV6LKBW43GGY2OORRZIYTQX27LA,2,0,0
AFVBQCX345JQMLSIU2SG5YT64AHQ,1,1,1
AFVCLUBHRKF6ICRMGFH4BBKHSQHA,1,0,1
AFVCMLX6EIVWSRXI6YY6RHIOF3IQ,1,0,1
AFVD263VLWDDEPH3TV6WGMWYXZYA,1,0,1
AFVDHSHG24PUMZGHPQHLCQJR4DOQ,1,0,0
AFVDVXICZRUYDBPVASJJOXBMUQBA,1,1,1
AFVH2BXXBOCL2RSQXH4LO53YIXBA,1,1,0
AFVH6W5B2GZSL3JZ5EOJJNKTS6DA,1,0,0
AFVHAZ6WN6V4RVRFIHV6UNTVD2OQ,5,1,1
AFVHQMKNDQHSLVQ37XCTDU4BXNKQ,2,1,1
AFVI35SHPFYH5J2HDZB54XL3AQ5Q,1,1,1
AFVJWCUSAUQK2FMBTNDOPIVN5EZA,1,0,0
AFVM7BIF2IB2UA33PEA7USD4KKGA,1,0,0
AFVP5VMJGHMHNZRJ36AHLT7SEE7Q,3,1,1
AFVS7LQPLADQ7NSNZFJ36RMZX4CQ,3,1,1
AFVSMLQU23IJ3FONXZ2SPS565JUQ,1,1,1
AFVSQTTW3KJLN4SS7I3GP6B3XRIQ,2,0,0
AFVSXODT4XLV6MQZKBTAEG6PUG7Q,1,0,0
AFVTHRB4OQXOK5S5CLJVR5M6QD5Q,3,0,0
AFVTMXNQ7N3ISL5P5NF72GURLHVA,1,1,0
AFVTOWHGU6KGSTWEAIZL4YHKGARQ,4,0,0
AFVTSLYWXKYZA32HXHHKXYMUEJQA,2,1,1
AFVU4CHWEWUYE54DG4T2GHMSRZJQ,2,0,0
AFVUPDXQI3WQN3GF7EB36VFYQQBQ,1,1,0
AFVUT5YC7MHR36Q6HWLAOZX4FG2Q,2,1,1
AFVV7CLXY43P3Z3F7SROBZATZVSQ,17,1,1
AFVV7UJEQ6LXKTPVUXK7IT7K3GKA,1,0,0
AFVVQZGK5NXTY6MEBQVG6WEDVNCQ,6,0,0
AFVWIYJTNBHM7VTTE3XRWDTGW7BA,1,1,1
AFVWVS5RYCJF6P4PC4EJZ5ZMONYQ,1,0,0
AFW3OXSKXE3MWE7OWCKJNEOJVTJQ,3,0,0
AFW5HHLYG5F5HHJC7TTF6OD4M3KQ,1,0,0
AFW7SXULX3GHL3D7XCTFQFKV5G3Q,1,1,1
AFWBWSRSFZIUAHMMSJC3NK4X472Q,3,1,1
AFWDPMRMEKFDQVUTGNOGUIXRG3TQ,2,1,1
AFWIBAB57B5QXYWQ52TQVWY35LMA,1,0,1
AFWITFJA7XLXYCML35JGDKCWF5OQ,1,0,0
AFWKFBLHEAGCWTOHEXML2V3YVYEA,1,0,1
AFWQIDKXQUEIKAOCU4ZEVW6WPXYQ,2,1,1
AFWRGJMTFKGTWFERV2GUXXSVH67A,1,1,1
AFWRGOGF4AI2IHRX7KZ2IYL63RXA,9,0,1
AFWRW32IAVMIN5I4GFUSDRLBZZGA,3,1,1
AFWSZOTNOJOD5PKZ6WWSPLTPMEJQ,1,1,1
AFWV6II4PB2CA3IVZ4FAFAKXHADA,1,1,0
AFWV6K2OLH7XHFVYHHYRO7QTIACQ,1,1,1
AFWVUTB4EOPKYDGMAZUIEYN2VHCQ,1,1,1
AFWWXO6YTHCNWT4VMCAFVPFJ63RQ,2,1,1
AFWYF6J7FQWE3KBV4UW7CDU2K6DA,4,0,0
AFWYFBSQEGHDUZIU2J2FZQ4QBCXA,2,1,1
AFWZQUDUSQVOTJYV4Q5JAQMC32RQ,8,0,0
AFX22ZCIGRLL4ZVPMIP4DYW3UODQ,2,0,0
AFX3FVY7SKXELQFNXNXH25FGI2UQ,2,0,0
AFX55G6Q4IGEDLC2WI6CBYWL325A,1,0,0
AFX5GCBHJZRWAIDMOJQPLQYQIT4A,3,1,1
AFX7YG24VHVGD2T5Y3YZZL7XZEJA,1,1,1
AFXA3MAZ5THXFVERP2SYJT7LVZPA,2,1,1
AFXAGPUJFX2OBOVXNOTMM2EDX3PQ,2,0,0
AFXALJFE3JRRWODHCYGX3KSRLSJQ,2,0,0
AFXAMSEN6MT4WQHSXCV4JRGXWODA,45,1,1
AFXB7QTJFC7XZJBKG4RIF43MVLXA,2,0,0
AFXBZEQAKZGVYEXYA3FNQOLXPISQ,2,0,0
AFXCITKHDIWFTVAFZTNFTXQZSNDQ,1,1,1
AFXE5SQHAPARNCE36JWMBXNEYMRA,1,1,1
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,2,1,1
AFXGT3J5HROFQKYQL37SG6STR2FA,3,0,0
AFXHX5YPSKHSI5FZH45S4C4KML6Q,1,1,0
AFXINH3O72APVGG24CQRRWW3RKSQ,4,1,1
AFXKCIHLZSEYIV62E7ISF2LZDPCA,1,0,1
AFXMJCVLRCGRAEC7P37FZHEB24UQ,2,1,1
AFXN7W2DMVXRDWSCTQTCHEK6JCYA,3,1,1
AFXOPLH73ZZ6MWTB76MC4FX2NKGA,2,1,1
AFXP7WSYGTPXLOPNSI3OFOGGLV6A,1,1,1
AFXPWOWFMRVQKP5YOMHPI6JHWVWQ,2,0,0
AFXQDL2VCB5IZ3AVQVD43DRKXFYA,1,0,1
AFXRDEVBGBQT3YV5J5OHSUT6H6BA,6,1,1
AFXUXSLAOQNKI5J5SVITTUAKECGA,4,1,0
AFXWPAWGDUE5ISWCNBC7S46JLRQQ,2,1,1
AFXYTGAHF6BK3GJ2PET72CKYUSSA,2,1,1
AFXZNSIXL37RDVGVGMAJRF74EHOA,1,0,0
AFY3WKINJOQT7DKJJMCTM7VHIHYQ,4,1,1
AFY46QVISGBKBQQZIYRHUA74XYPQ,2,0,0
AFY6IAPJR5H2KJQFCZVTJBTDMAQQ,1,0,0
AFY6KUQR2EKM5EP4M7EMXYQQDXAQ,3,0,0
AFY7GEDDSOJGHFIT4Z476L62Q5IA,2,0,0
AFYAIOONOWUPLSZ7HWH6R4VAAD3Q,1,1,0
AFYDLAB5OTRTF4REKOALULC5OWZA,2,0,0
AFYF7PCPW6PQ4UU7YK5BHOUQGRWA,1,0,1
AFYG34RR6DXHFVCQJSSZH63HURPQ,3,0,0
AFYI43AOXPKP3USVHZDLGPMI5VRA,1,0,1
AFYKKU5UTAXRESBMI57LK7XQB46Q,1,0,0
AFYMFUQEZIB6ZWRDYROMXTWH5VXA,1,0,1
AFYO5EVKWJAGROL7HUX4NZ2BWVRA,1,1,1
AFYOXHJIYARAGBB2A5N2AZK2TXRQ,2,0,0
AFYP2DBFJ6SGZXWN24EDH5QHSTJA,2,1,1
AFYTWVQE6VMHK6CSTRQKO6B5IB7A,3,1,1
AFYV2SQ7IBKAXITLIO4JI25TD67Q,3,1,0
AFYVRUY6AVROVBBEGKJH5V5NBYPA,3,1,1
AFYWI7TTNXJ6SEAJCTGEHWOIB26Q,6,1,1
AFYYUSSZHQMFFQHCHGOMZX4ZAUJA,5,1,1
AFYZIHGCEVALWKTN6WWDUAH36PBQ,1,1,1
AFYZJ6EXOZ7EDY6QVOVNPRQ2PQAQ,1,0,0
AFZ265OZVGKKVHUJNJ4ZKE6J7QDA,14,1,1
AFZ2UAGEOHWS6MA3RR4W7CCM3SPA,1,1,1
AFZ37EYQG7FPF4XCFMN65CRWEHSA,15,0,1
AFZ3V4T2DYDL5F77C3DW6WXUEUYA,3,0,1
AFZ45T266FQL4BHZPMQBZZJ7ZHEQ,1,1,1
AFZ5AKLQSG4VZP4JDZ5KJ3YORG6Q,1,1,0
AFZ5JNGX4RXUGXTUWOUJ7CGJP35A,1,1,1
AFZ6F746OWYIDS4QDWE24EUOEH3A,3,0,1
AFZ6JZHHFC7L6ZFJ563HMNJQOZ6A,3,0,0
AFZAFCLUFCVV5RJZLXLHWNTUMC4A,10,1,1
AFZAFX2YBIRDCAUMZUQVHQ3QVCLA,2,1,1
AFZCD2V2YNDKKIWJRFSLM5OCHKYA,1,0,1
AFZDKJMOCGD5KJ2TXWOZB5OAJO5A,16,1,1
AFZFS56AGF6OLK7UN3PN7ZN6DLMQ,2,0,0
AFZH4MH5P5367X3GCW3D5YFW46HQ,3,0,1
AFZH7L6VZVU3KOUPRJQJ22JT6ZSA,3,1,1
AFZHKRTHSDCDAL5K4W7QEZZE7EMQ,1,0,0
AFZIK47CDDHVNIECDZDEPFK5QMFQ,2,0,1
AFZJYEXHVKUWQJDVF3D7X24726XA,1,0,0
AFZNJYDDTDI3ESRIUHSMOJQEV25A,1,1,1
AFZPD5GP2ANGXSIXFRSI2W4M734Q,1,0,1
AFZQRD7C2IKMOQZUN5W4GX4SKVBA,1,0,0
AFZRCZAOQO7E6HJRAUKR3BDZSNJA,1,1,1
AFZRJUNCS4OOYIWTSGCZEW4F322Q,1,1,1
AFZTQS3MAUC2IZPQIAMKCLOBYITQ,2,1,0
AFZTYVSIG6MQMH5JU7WQJRUJEWGQ,2,1,1
AFZU3EKI4TVB63INZF7IHCARS2YA,2,0,0
AFZU67BPMLJWMJDGGM5VL6CZ6K6A,3,1,1
AFZU6MNKGB57FERAWMC4ZXZ4YYGA,2,0,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,34,1,1
AFZUOQA2V3CR563NIXTOUWRTKRFQ,3,1,1
AFZUSTESN2HG2A2VIEJC53WXSQCQ,4,1,1
AFZUYUAE45V7OPHUUPTTYMNPI5EQ,1,0,1
AFZWPV2A677QG3SJFKUYJAKOIG2A,1,0,1
AFZY2BG7TPTF4JGMFSHOF4VSIQNQ,1,0,0
AFZZ2HTO5GW5H7ZTNSZZDSJPXKPQ,1,1,1
AFZZSSRE7FG5T6H7DSWFDOXE4SJA,1,1,0
AG22UGPJEBHNN3I74L3747XNN6UA,5,1,1
AG23YQ3DQMYM2RSKARGT3C52OYYQ,1,0,0
AG252PCRMP435D2NVLEUKQTMUCPA,1,0,1
AG25MVAOGHJYDCWB6USENSDYNVGQ,2,0,0
AG25YJBAQVEHODR2DJWENUMDT37A,1,0,1
AG26RLPHNSS6FRN3YH3EESYEU3SA,1,0,1
AG26Z5IGGXD6WO5UVRBFU7KJLAOA,2,1,1
AG27XQHQSTMHG7QD3DRZZF7PEQIA,2,1,1
AG2CZRZGOVDCD5BBMCGA7CSTGQIQ,4,1,1
AG2DIEBAIM4HQ5LD27PF3FVG7CDA,2,0,0
AG2DNLTABX3ODNIV7G4BA6YRNZWA,3,1,1
AG2EFIFDMG4L4LQZAIWFZZAC3W2Q,2,0,1
AG2EGCKVRJ62MT7DXLQPM2YPTWYQ,6,0,0
AG2G44VUWYNRPCWRRTK3DKQPTBLA,2,1,1
AG2GWDJDZV3PVYGDB4BJDBPQNOEA,3,1,1
AG2GXM2NM52N2BA466ZZUYDP2W5A,1,0,1
AG2K2Q6LBVZT2YZQ2DWXPMBH2U6Q,2,1,1
AG2KGQ2CPVS5KVK5HHHOHDFOU5NA,1,0,0
AG2LW53D4CUIU2ZDH6QU7U3ZY4EA,1,0,1
AG2LYHVKNMLUBYAQM6JBZPO65KUQ,1,1,1
AG2MQK74UUFFM4KP7MZR2W5ZX7NQ,1,0,0
AG2NA34LO2SM6CKTQGNQ532ULCSQ,1,0,1
AG2NWADYP7HYZ5JDTDLY2PZS5Q5A,4,0,1
AG2QZILXO6OUH4Z5XXTI6JNPKTBA,3,1,0
AG2RHCXXTOSPKO2XLODUKGEUJJAA,1,0,1
AG2S2VYQG3N32RNJDCUA5HJYST5Q,2,1,1
AG2S7WAWQIMNVH5XHI2YE3YPX2OA,2,1,1
AG2UEDPK43QC5AU6HZTCBANPW2FQ,1,0,1
AG2VBRYCITNPSMKEHAMTMVXYU37Q,16,1,1
AG2WBTTTFII6NOIJ3YKZJLBZXOLA,1,1,0
AG2WJMD526BFXUIXTL2XKB6PF5KQ,1,0,0
AG2ZP2EKFC7LJWHCDYWQYMQLRZ7A,1,0,1
AG33VKZHZZ25SKOFTDMABVMJM5IA,1,0,1
AG34SHNKBXPGJGJJALQRXLM6BWGQ,4,0,0
AG34TKNGBARLNDSAMTOYYKYPVVTQ,8,1,1
AG36JO27D7U3H4K3RBSMSL2DBM7Q,1,1,1
AG36JUAHFODRA456NST7NSKPTHRA,4,1,1
AG3722VDTHH7YFE2FCHDUWKEZSRQ,2,0,0
AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,121,1,1
AG3AE6WESYEMRPUD65FNXMTD5M3Q,3,0,0
AG3BUKTFR5GHARWD4HI3B26YRNSQ,5,0,0
AG3ESNP5LHCTDVCCNQ7GRTZHXCTA,1,0,1
AG3F5JCVO7VZH6IMQXJT3SNNR5IQ,2,1,1
AG3FBN5AFOE6DD6WQRQYNUOINLBA,9,0,1
AG3HEPPEQYTPTZIAV47UQICRTGHA,1,0,0
AG3HEXT7P5URL7PW6SPSOVPBCCDA,1,0,0
AG3HEY7A72KKVSZJKOKJRRRRF4EA,3,1,1
AG3HYY4LX2EFGXPYZEGCRYM566TA,4,1,1
AG3K2ESAFPV6ZHUPCWR7ODKV2EIA,1,0,1
AG3KI64Q72JNNRH6JPS75FML3ZCQ,1,1,1
AG3LNPOWWG3GQHZZXNJXLYYHWUUA,1,0,0
AG3LZONOCMIGDWNTYH3OMXFBUCUQ,1,1,1
AG3NZMTPPI3QCGHIKTETVD6S5BZQ,2,1,1
AG3OFUXEHKZMREOAJSPOPO3I4USA,1,0,0
AG3PPUDYYAFECJPITYSQ3MPMY3PQ,1,0,0
AG3PQOQT6ZGOSNRHWWA5JN2M7FLQ,2,0,0
AG3PR54NFC6YBRHODXKDLQECLUZA,2,1,0
AG3S4FROO422V5KP7DJCBXVUQLJQ,17,1,1
AG3TEF5EKTO5M2FAZ53YJKDIYXFQ,4,1,1
AG3UH2GKG76IBI5VGAEFKAU27DWQ,1,0,1
AG3V2ZYQ4W5VOIEJ23JZC43TDDZA,5,1,1
AG3XIAIYKMMG356ZP2UJ4RFQTJJA,10,1,1
AG3YMKSD4FUVMVCK653VLG56XNNA,1,0,1
AG3YTFU4HQS4SY6QGEXG32C3Q67A,9,1,1
AG3YZH5QA7CHMHTKOD4NFWFOCU6A,3,0,0
AG44VIKLNPBIQ54BTO6JORBO7HFQ,3,1,1
AG46DYTDSARXJL774VDYGYHK7C2Q,1,0,1
AG46YQLUFWNO3ANCSWFFZ6YU6RCQ,2,1,1
AG47GTE2ZG24LBKKU37V4GTQWL6A,5,0,1
AG4ANUOFQQTR2OIO4N57QD2R3XCA,1,0,1
AG4B7E7QN3XUKWQNFKBECEFDKH5A,15,1,1
AG4CSYDLPTZUIMZWP5WCBOIAWVWA,3,1,1
AG4DSPH376FJ5ZFTTE5Z5J5QDDDQ,1,0,1
AG4EMCK4UVIBJKL7DR7ZHTF7CO2Q,4,1,1
AG4GIEJDN5X6AXBHXQOY4NDVL7PQ,2,1,1
AG4GKCCDMFDTDUE5ZCKFTLC5UDBQ,3,1,0
AG4HV6PZ7FAXMDTNR4EX3HBAWOGQ,1,0,1
AG4IU7UOTNOJU2WO2AX6D5PRBEYA,1,1,1
